_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,helpfulness_gold,rating,ratings_combined
2905175324,False,finalized,3,12/23/2020 06:52:48,helpful,1.0,164893,استثنائي. الموقع ممتاز وحجم الغرف ممتاز والسعر مقارنة ببقية الفنادق جدا رخيص. ,,5,pos_rating
2905175325,False,finalized,3,12/23/2020 06:53:23,somewhat_helpful,0.3367,31485,“مجموعة أصدقاء (عمره)”. القرب من الحرم. الرائحة كريهه بالاضافة الى المبالغة في السعر,,3,neutral_ratings
2905175326,False,finalized,3,12/23/2020 06:53:23,helpful,0.6735,103285,“فندق العذاب”. الواي فاي والموقع فقط. الأستقبال غشاشين وحرامية ويحاولوا يحتالوا ع النزيل بأي طريقه والأسرة قديمه والنظافه متوسطه والمواقف ضيقه جدا ولا انصح أن تدخل سيارتك بأمانه,,3,neutral_ratings
2905175327,False,finalized,3,12/23/2020 06:53:23,helpful,0.6735,110957,“قريب من الحرم”. النظافة والسعر المناسب ويشترك مع أكثر من فندق في المدخل يتيح لك الإجتماع مع باقي العائلة والأصدقاء في الفنادق المجاورة وكأننا في فندق واحد. ثلاجات الغرف بعضها عاطل وبعضها الفريزر لمجمد لا يمكن الإستفادة منه ومطعم الدانة معاملتهم في بوفيه العشاء مستفز حيث حضرنا للبوفيه الساعة العاشرة ولاحظنا تذمر موظف استقبال المطعم والجرسون بالرغم من ان موعد البوفيه إلي الساعة الحادية عشر,,5,pos_rating
2905175328,False,finalized,3,12/23/2020 06:53:23,helpful,1.0,145783,“موقع ممتاز من حيث التسوق في سوق نايف”. الطاقم طيب ومحترمين والاستقبال زين. لا يوجد مواقف,,4,pos_rating
2905175329,False,finalized,3,12/23/2020 06:53:53,helpful,0.6735,135812,مرضي. النظافه والموظفين. عدم تجاوب الفندق مع متطلباتنا علما بانه مكتوب في التلفزيون يمكنك طلب لوحة مفاتيح من الفندق لاستخدامها في تصفح القنوات وعند الطلب لم يتجاوب معنا احد اخدنا غرفه بسعر اعلى لتكون مطله على اليحرولكن بعيده كليا عن البحرازعاج وقت النوم من المواقف والشارع,,3,neutral_ratings
2905175330,False,finalized,3,12/23/2020 06:53:53,somewhat_helpful,0.6633,89180,جيد جداً. الموقع جيد. عطل في جميع مصاعد النزلاء استمر اكثر من يومين,,4,pos_rating
2905175331,False,finalized,3,12/23/2020 06:53:53,helpful,0.6735,168591,“موقع مميز ونظيف واستقبال جميل”. الشباب في الاستقبال متعاونين. قلة العمال فعندما تطلب اي خدمة يتأخرون في تلبيتها,,4,pos_rating
2905175332,False,finalized,3,12/23/2020 06:53:53,helpful,0.6633,97637,“الرد: 1”. شكرا لكم على حسن الضيافة. لا يوجد,,5,pos_rating
2905175333,False,finalized,3,12/23/2020 06:54:33,helpful,0.6735,165686,“رحلة تغير”. عجبت بالموقع فرب المول وداخل المدينه وجود تسهيلات لمعاقين. عدم وجود شطاف بالحمام لتنظيف  ، يجب يكون هناك نظام اسلامي عربي ،عدم وجود وجبات إفطار مع الاقامة عدم وجود خدمات ظيافة الفترة الصباحية,,4,pos_rating
2905175334,False,finalized,3,12/23/2020 06:54:33,helpful,1.0,189363,"استثنائي. رائع من كل النواحي. الاطلالة فقط , فندق دار التوحيد مغطي على الاطلالة",,5,pos_rating
2905175335,False,finalized,3,12/23/2020 06:54:33,helpful,0.6735,77054,“السعر لايتناسب مع وضع الشقق”. الموقع وصف السيارات. عدم وجود لوبيموظف إستقبال سيء عراقي اﻷصل اﻷثاث قديم ويحتاج تغيير,,3,neutral_ratings
2905175336,False,finalized,3,12/23/2020 06:54:33,somewhat_helpful,0.3367,116723,جيد. النظافة. زحمة المواقف بسبب المستوصف,,4,pos_rating
2905175337,False,finalized,3,12/23/2020 06:56:32,helpful,0.6735,9088,“سيء جداً جداً جداً”. إسم الفندق فقط!!!. كل شيء.. النظافة حيث أنه قذر والأثاث قديم ومتهالك والسرير تحتاج جلسات من العلاج الطبيعي من الألم بعد النوم هذا اذا استطعت النوم فيه وصوت السرير مزعج جداً.,,1,neg_rating
2905175338,False,finalized,3,12/23/2020 06:56:32,helpful,0.6735,99056,“فندق جيد”. النظافه + طاقم العمل. السعر مبالغ فيه حيث موقع الفندق مش ولا بد ??,,3,neutral_ratings
2905175339,False,finalized,3,12/23/2020 06:56:32,helpful,0.6735,169641,“سيئ”. لم يعجبني شي. طاقم العمل غير متجاوبالاثاث قديمغير نظيفالخدمات غير متوفرةلا يوجد ادوات للمطبخالنت ضعيف جدا,,1,neg_rating
2905175340,False,finalized,3,12/23/2020 06:56:32,helpful,1.0,59211,“موقع مميز وسكن مريح”. الموقع الاستقبالالنظافة. لا شيء,,5,pos_rating
2905175341,False,finalized,3,12/23/2020 06:56:53,helpful,0.6633,55080,جيد. الهدوء. ,,4,pos_rating
2905175342,False,finalized,3,12/23/2020 06:56:53,helpful,0.6633,125130,جيد جداً. يوجد تحت الشقق بقالة وحلاق ومغسلة ملابس. ,,4,pos_rating
2905175343,False,finalized,3,12/23/2020 06:56:53,helpful,0.6633,75211,“فندق يستحق الزيارة”. خدمات رائعة وسريعة .. كل شيء في هذا الفندق اعجبني. ,,5,pos_rating
2905175344,False,finalized,3,12/23/2020 06:56:53,helpful,0.6735,122035,“لا انصح فيه ابداً”. الاثاث كلاسيكي رائع ونظيف. ١-تعامل الموظفين وعمال النظافه والصيانه سيء للغايه ٢-التاخير في تنفيذ الطلبات ( انفجر سخان الماء في الحمام واصبحت المياه تصب من السقف ولم يحضر فني الصيانه الا بعد عدة اتصالات واستغرق الوضع نصف ساعه او اكثر واكملنا يومنا بدون ماء حار ولم يتم الاعتذار او تبديل الغرفه ابداً )٣-كان حجزنا ٣ اشخاص بالغين وتم وضعنا في سويت يوجد به سرير واحد فقط وتمت اضافة السريرين الباقيه ووضع احدهم في الصاله لضيق المكان ٤-السعر للخدمه المقدمه يعتبر مبالغ فيه جداً ٥- الشبابيك لاتفتح the service is too badthe stuff unfriendly costly,,2,neg_rating
2905175345,False,finalized,3,12/23/2020 06:57:27,helpful,0.6735,9203,"“فندق للمتعة فقط وليس للسكن والاسترخاء”. مكان الفندق وخدمات الغرف جيدة. الواى فاى بفلوس وكل الخدمات بفلوس واصوات الدى جى داخل الغرف ,, الغرف بها رائحة لسيت جيدة ,, ادوات الجمام خربانة ,, والاهم من ذلك ان عروض موقع Booking تكون غير شاملة الخدمات داخل الفندق مثل واى فاى واستخدام بعض المرافق بالفندق ,, شكرا",,3,neutral_ratings
2905175346,False,finalized,3,12/23/2020 06:57:27,helpful,1.0,75819,استثنائي. حسن الاستقبال والضيافة واخص بالذكر السيد / معن وطاقم العمل سرعة الاستجابة موقع الفندق الهدوء. لا توجد خدمة واي فاي مجانية لا توجد مواقف كافية للسياراتصغر حجم الغرف,,5,pos_rating
2905175347,False,finalized,3,12/23/2020 06:57:27,helpful,1.0,201535,“راحة بال”. يتميز الفندق بفراش السرير ، مريح جداً جداً. ,,4,pos_rating
2905175348,False,finalized,3,12/23/2020 06:57:27,helpful,1.0,10775,“إقامه هادئه وجميله”. الاستقبال والنظافه. ,,5,pos_rating
2905175349,False,finalized,3,12/23/2020 06:57:57,helpful,0.6633,126064,ممتاز. كل شي ممتاز. لا يوجد شي لم يعجبني,,5,pos_rating
2905175350,False,finalized,3,12/23/2020 06:57:57,helpful,0.6633,220058,استثنائي. خدمة فوق الممتازة. ,,5,pos_rating
2905175351,False,finalized,3,12/23/2020 06:57:57,somewhat_helpful,0.6633,41727,استثنائي. اعجبنيكل شيء. تفاجأت ان مواف السيارات ب120 ريال باليومرغم انه لم يذكر انها بمقابل حين الحجز,,5,pos_rating
2905175352,False,finalized,3,12/23/2020 06:57:57,helpful,0.6633,10545,استثنائي. رائع من كل النواحي. عدم وجود واي فاي ب الشقه,,5,pos_rating
2905175353,False,finalized,3,12/23/2020 06:58:22,helpful,0.6633,55037,“جميل للغايه”. رائع ونظافة وهادئ. ,,5,pos_rating
2905175354,False,finalized,3,12/23/2020 06:58:22,helpful,0.6633,204514,“فندق مثالي”. شكرا جزيلا لكم. ,,5,pos_rating
2905175355,False,finalized,3,12/23/2020 06:58:22,helpful,0.6735,32086,"“غالي جداً في مقابل الخدمات”. . السعر مبالغ فيه جدا طلبت غرفة في طابق مرتفع , و لكن للأسف لم يلبوا طلبي مع وجود غرف فارغة",,3,neutral_ratings
2905175356,False,finalized,3,12/23/2020 06:58:22,helpful,1.0,50757,“موفقه بإذن الله.”. طاقم الاستقبال جداً خلوقين. موقع المكيف فوق سرير النوم غير جيد لان رطوبة الشرقية جعلت المكيف ينقط مويه على راسي وانا نائم.,,5,pos_rating
2905175357,False,finalized,3,12/23/2020 06:59:00,helpful,1.0,179786,“فندق رايق للعائله مع الاطفال”. اعجبني الفطور بشكل خيالي مع اني جربت فنادق كثيره لكن هذا غير :)واطلالة الغرفة ع المسبح روعه :). لم يعجبني نظافة المسابح بشكل متوسط,,4,pos_rating
2905175358,False,finalized,3,12/23/2020 06:59:00,helpful,0.6735,106944,مقبول. . وجود ذباب بالشقة السعر مبالغ فيه بالنسبه للشقة,,3,neutral_ratings
2905175359,False,finalized,3,12/23/2020 06:59:00,helpful,0.6633,154323,جيد. الموقع وخدمات الفندق. نظافة الغرف تحتاج الى اهتمام اكثرخدمات الغرف اصبحت اقل كفائه من الماضي,,4,pos_rating
2905175360,False,finalized,3,12/23/2020 06:59:00,helpful,1.0,93355,“اقامة جداً ممتعة اوصي به اصدقائي ، تحياتي وتقديري لكم”. القهوة الموجودة في الاستقبال ، موظفو الاستقبال ممتازين ، نظافة الغرف ممتازة ، اعجبني الانترنت المجاني في كامل ارجاء الفندق. لا يوجد ملمع احذية في الفندق او الغرف,,4,pos_rating
2905175361,False,finalized,3,12/23/2020 06:59:27,helpful,1.0,175927,“أجنحة هليتون مكه ولاأروووووع”. أعجبني الهدوء والنظافة والأفطار الرائع وأخص الاخ فايز موظف الاستقبال على حسن أخلاقه وتمت ترقية غرفتي إلى جناح بدون مقابل فله كل الشكر وكذلك اشكر الاخوة في المطعم الإفطار على وضعنا في المكان اللائق ومداعبتهم لأطفالي وتلبية رغباتنا فهم يتمتعون بأخلاق عاليه وأخص الاخوة المصريين...اتمنى ان يستمروا على هذه الفخامه والتعامل الرائع...فهو بحق يستحق 7نجوم. رغبت في التمديد بنفس السعر ورفضوا بحجة أنهم اعطوني جناح وسوف يتم احتساب الجناح بسعره السابق مع اني لم أطلب الجناح فقط كرمآ منهم وطلبت التمديد ورفضوا لكن هذا لا يعيبهم,,5,pos_rating
2905175362,False,finalized,3,12/23/2020 06:59:27,helpful,0.6735,184179,“فندق غريب عجيب”. موقعه قريب من الحرم. مواقف السيارات وماادراك مامواقف السيارات تطلب اي شي احسب حسابك بعد 10 ساعات يجيك او مايجيك .,,1,neg_rating
2905175363,False,finalized,3,12/23/2020 06:59:27,helpful,1.0,66535,“الراحه والهدوء”. نضافه المكان والهدوء والترتيب ووجود بعض المكملات في الغرفه ممتازة ومحفزة للرجوعه لهذا المكان مرة اخرى. ضعف النترنت وعدم وجود غازي,,5,pos_rating
2905175364,False,finalized,3,12/23/2020 06:59:27,helpful,1.0,188185,“اتمنى الإقامة فيه مره ثانيه بس مراجعة المااااال”. كل شي جميل بالفندق بس السعر غالي شوي يحتاج مراجعة. مساحة الغرفة التهويه  النت يقطع كثير,,4,pos_rating
2905175365,False,finalized,3,12/23/2020 06:59:58,helpful,1.0,149341,“عماننا الحبيبه”. اعجبني جميع الخدمات المتوفره في الفندق. التكيف كان حار وللتحكم يتطلب من المقيم الاتصال عدة مرات للاستقبال لدرجة ان زميلي فالغرفه الثانية إلغى الحجز صباحاً بسبب التكيف الرجاء الاهتمام لهذي الملاحظة واعطائها الاهمية القصوى لحلها ولكم جزيل الشكر والعرفان,,5,pos_rating
2905175366,False,finalized,3,12/23/2020 06:59:58,helpful,1.0,53928,“تجربة سوف اكررها ان شاء الله”. المكان رائع وقريب من كل مرافق الترفيه بديى. ,,4,pos_rating
2905175367,False,finalized,3,12/23/2020 06:59:58,helpful,1.0,70332,“الفندق الفريد”. موقع رائع وفخامة واطلاله بحريه رائعة واستقبال موظفين راقي ومميز وفخامة الاجنحة واثاثة رائعممرات ولوبي ومعارض رائعهقمة ولا يوجد له منافساحمد علي بن جلاله. ,,4,pos_rating
2905175368,False,finalized,3,12/23/2020 06:59:58,helpful,1.0,43778,“فندق راقي بمعني الكلمه .”. سرعه إجراءات الدخول والخروج.. لا شي يذكر سوي ارتفاع سعر المغسله جدا.,,5,pos_rating
2905175369,False,finalized,3,12/23/2020 07:00:28,helpful,0.6735,38497,“امرضوني”. الموقع فقط. الفندق قديم .. المكيف قديم ومزعجالاستقبال اخذوا بطاقاتي ولم يسلموها لي .. ومن سوء حظي نسيت ولم اتذكر الا عند حدود السعودية .. ورجعت 500 كيلو لأخذها,,2,neg_rating
2905175370,False,finalized,3,12/23/2020 07:00:28,somewhat_helpful,0.3367,129759,حسن. لايوجد تعليق  ولاكن يرجى عدم احراج الناس بالزامية السكن واحراجهم بالفيزا وغيرها. ,,3,neutral_ratings
2905175371,False,finalized,3,12/23/2020 07:00:28,helpful,0.6633,125338,مرضي. السعر. النظافة,,3,neutral_ratings
2905175372,False,finalized,3,12/23/2020 07:00:28,helpful,0.6735,19199,مقبول. حسن الإستقبال. الثلاجة لا تبرد  ، تم رش مبيد في الغرفة المجاورة قوي جدا لدرجة أنه أضر بي و بعائلتي و بقية الرائحة بملابسنا حتى بعد العودة للمنزل الإفطار بسيط جداتوجد رائحة غير جيدة في الإستقبال و المصاعد,,3,neutral_ratings
2905175373,False,finalized,3,12/23/2020 07:00:55,somewhat_helpful,0.3367,34470,مخيب للأمل. . نظافة الغرفه ومعامله الاستقبال المصري بس عكاشه حل الموقف,,2,neg_rating
2905175374,False,finalized,3,12/23/2020 07:00:55,helpful,0.6735,150915,مقبول. وسع الغرفه. الفندق مقارنه بالسعر مايسوى صراحة بشكل عام اذا بتسكن فندق فايف ستار غير الفندق ذا انصدمت صراحة مقارنة بسمعة الفورسيزون سكنت في فنادق أفخم وأقل بكثير من هذا السعر فورسيزون الرياض ماله الا سمعته,,3,neutral_ratings
2905175375,False,finalized,3,12/23/2020 07:00:55,helpful,0.6735,194171,“جيد ولكن بطيئين بالخدمة وكل شي لازم تطلبه ما يوفرونه مع الدخول”. موظف الاستقبال اشرف ممتاز بشوش وخدوم. لازم تشيل شنطك بنفسك,,3,neutral_ratings
2905175376,False,finalized,3,12/23/2020 07:00:55,not_helpful,0.6735,187641,“جميل”. شكرا. لا شي,,5,pos_rating
2905175377,False,finalized,3,12/23/2020 07:01:38,helpful,1.0,2487,“كانت اقامة ممتعة.. ❤”. المكان جميع و مريح ..... الحمام لا توجد به ستاره او حاجز اكبر  مما ادى الى خروج الماء من البانيو..,,5,pos_rating
2905175378,False,finalized,3,12/23/2020 07:01:38,helpful,1.0,84383,“الهدوء والنظافة رائعين”. الهدوء النظافة. قربه من الكورنيش وبعده عن المناطق المكتظة والغير هادئة ليلا. وضع مبلغ تأمين 500 ريال مستردات.,,5,pos_rating
2905175379,False,finalized,3,12/23/2020 07:01:38,somewhat_helpful,0.3367,81861,“حجزت عن طريق الفيزاء وتم حجز ضعف المبلغ بمرتين”. الموقع. لا يوجد نظام في الفندق ، حجزت وقمت بالدفع عن طريق الفيزاء وقاموا بحجز ضعفين المبلغ ، وتم إرجاع المبلغ بعد معاناه مع البنك والفندق,,3,neutral_ratings
2905175380,False,finalized,3,12/23/2020 07:01:38,helpful,0.6735,80008,جيد. . موظفين الاستقبال غير بشوشين وتعاملهم لا يليق بالفندق من يراهم يعتقد انك تسكن على حسابهم الخاص,,4,pos_rating
2905175381,False,finalized,3,12/23/2020 07:02:01,somewhat_helpful,0.6633,159547,مقبول. نعم. رائحة الغرفه,,3,neutral_ratings
2905175382,False,finalized,3,12/23/2020 07:02:01,helpful,1.0,205992,“جديد، اثاث غيرمستهلك،مواقف كثيرة”. النظافة، توفر صحيفة يومية، توفر اغراض لاعداد الطعام. عدم وجود سوبرماركت قريب ومغسلة ملابس كذلكدورات المياه صغيرة جداً ، موقع التلفاز غير مناسب بالنسبة للجناح الديلوكسبعض عمال خدمة الغرف غير متعاونين,,4,pos_rating
2905175383,False,finalized,3,12/23/2020 07:02:01,somewhat_helpful,0.3367,41706,“طاقم عمل غير متعاون”. كل شي. طاقم العمل ﻻيريد المساعده في شي ..,,4,pos_rating
2905175384,False,finalized,3,12/23/2020 07:02:01,somewhat_helpful,0.6735,221323,رائع. المواصلات مؤمنه بشكل ممتاز. ,,4,pos_rating
2905175385,False,finalized,3,12/23/2020 07:02:25,helpful,1.0,105598,“ممتاز ونظيف من الداخل ولكن الوصول له والخروج منه لمول دبي سيئ”. النظافة والتصميم. المواصلات للموقع,,4,pos_rating
2905175386,False,finalized,3,12/23/2020 07:02:25,helpful,0.6633,60867,مقبول. تصميم الفندق المطعم. خدمة الغرف غير جيدة,,3,neutral_ratings
2905175387,False,finalized,3,12/23/2020 07:02:25,helpful,0.6633,175360,“فندق مميز”. النظافة الهدوءالفطورالاهتمام بالنزيل. لا شيء,,5,pos_rating
2905175388,False,finalized,3,12/23/2020 07:02:25,helpful,0.6633,171146,“جيد جدا الي حد ما”. جيد الي حد ما. الفندق مناسب لاربع اشخاص لشقه الواحد لا توجد شقه من ثلاث غرف او اربع غرف اذا كانت العائله من عشره اشخاص,,3,neutral_ratings
2905175389,False,finalized,3,12/23/2020 07:03:13,helpful,0.6735,120851,“قريب من المطار”. كنت جالس مثل الشحاذ عند موظفين صالات الخطوط السعودية تقول بيطلعوني الطيارة على حسابهم الله يجازيهم باعمالهم ، المهم بدال ما اجلس انتظار لا رحلة مؤكدة و لا مكان زي الناس اعرف انام فيه ، فتحت جوالي ادور فندق قريب ، لقيت فندق اكثر من ضعف تكلفة الاقامة في هالفندق ، فدورت ثاني اقرب خيار ، طلع لي هالفندق و حجزت فيه ، و التكسي وصلني بثلاثين ، و الرجعة كان اكثر بس ما كان عندي وقت اكاسر وياه ، كلها على بعضها 330 ريال و لا مذلة صالة الانتظار او سعر فندق المطار تكلفة دبل و مستوى سيء. المخدات قاسية و غير مريحة بس عادي اخذت من كنب الصالة حشوة و نمت عليها,,5,pos_rating
2905175390,False,finalized,3,12/23/2020 07:03:13,somewhat_helpful,0.6735,98829,مخيب للأمل. صالة الاستقبال فقط. لايوجد وسائل ترفيه,,2,neg_rating
2905175391,False,finalized,3,12/23/2020 07:03:13,helpful,0.6633,126304,“فندق جيد”. مكان قريب من كل شي. ازعاج أصوات الشارع رئيسي,,4,pos_rating
2905175392,False,finalized,3,12/23/2020 07:03:13,somewhat_helpful,0.6633,39522,جيد جداً. الموقعمساحة الشقه. عدم توفر مطعم او كوفي في نفس الفندق,,4,pos_rating
2905175495,False,finalized,3,12/23/2020 07:03:47,helpful,1.0,219368,“شهر العسل فى مكة المكرمة قمة الروحانية والانبسط”. من انظف  وافضل  الفنادق القريبة من الحرم. تقديم الطلب لا يتم الا بالاتصال  اكثر من مرة,,5,pos_rating
2905175496,False,finalized,3,12/23/2020 07:03:47,helpful,1.0,205479,“انصح بالفندق لكل اصدقائى”. قريب من المسجد النبوي. صغر مساحة الغرفة.مستوي طعام الافطار سئ.,,4,pos_rating
2905175497,False,finalized,3,12/23/2020 07:03:47,helpful,0.6735,189689,“لا انصح في حالة مطلوبه خدمه”. الموقع جيد للحرم نوعاً ما لكن ليس لكبار السن. *روائح كريهه جداً في الغرفة بسبب سوء تهوية في الحمامات*وجود لوائح ممنوعات تكتشفها وقت الاقامه وليس قبل حيث لا يتم طرحها وقت الحجز *عدم تعاون الموظفين، حيث لدي عضويه ذهبية في مجموعات حياة لكن الموظف امتنع عن ادخال النقاط في الحساب بسبب عذر اقبح من ذنب وهو النظام لا يعمل في الوقت الحالي( ولمدة ثلاث ايام)* التأخير في مساعدة في الغرفه حيث يتم مراجعة الغرفه بعد اكثر من نصف ساعه او اكثر,,2,neg_rating
2905175498,False,finalized,3,12/23/2020 07:03:47,somewhat_helpful,0.6633,91187,“رحلة جيدة نوعاً ما”. القرب من المترو ومول الإمارات. الغرف المطلة علي الشارع الرئيسي يوجد بها ازعاج كبير جداً من اعمال الإنشاء حول الموقع . الغرف التي تحمل الأرقام من ١٠- الى ٢٢ في كامل الأدوار لا انصح باستئجارها .,,3,neutral_ratings
2905175499,False,finalized,3,12/23/2020 07:04:18,somewhat_helpful,0.3367,50289,ضعيف. . خدمة الاستقبال غير لائقه,,2,neg_rating
2905175500,False,finalized,3,12/23/2020 07:04:18,somewhat_helpful,1.0,179517,“مرضي نوعا ما”. استقبال الشباب السعوديين فقط. تعامل موظفي حامل الحقائب والخدمه,,3,neutral_ratings
2905175501,False,finalized,3,12/23/2020 07:04:18,helpful,0.6735,60293,“شقق فندقية مريحة”. يوجد مواقف سيارات خاصة للنزلاء ومسبح ونادي رياضي. لايوجد نادي صحي للتدليك والمساج كما انني لم احصل على الجناح المطلوب كعادتي وكان الدور الذي نزلت فيه يوجد فيه ضجيج واعمال صيانه اثرت على راحتي,,3,neutral_ratings
2905175502,False,finalized,3,12/23/2020 07:04:18,helpful,0.6633,47684,“ممتاز انصح به لقضاء اسبوع عسل او مع عائله صغيره”. المكان حلو ومريح. ,,5,pos_rating
2905175503,False,finalized,3,12/23/2020 07:04:42,helpful,1.0,74722,“جميل جدا”. اعجبني شخصياً ومناسب للي يبي الهدوء وللغير مدخنين جميل جميل جدا ونظيف ومواقف السيارات زينه. ان نظامهم لايسمح للعامل بحمل الاغراض والانترنت باللوبي ضعيف,,4,pos_rating
2905175504,False,finalized,3,12/23/2020 07:04:42,helpful,0.6633,150159,“مناسبة السعر مقابل السكن…”. قريب من دبي مول، على شارع الشيخ زايد، وغرفه وسيعه ونظيفة. لايوجد,,5,pos_rating
2905175505,False,finalized,3,12/23/2020 07:04:42,helpful,1.0,46079,“المكان مناسب وهادئ”. الغرفة نظيفة وواسعة. مفتاح اغلاق الاضاءة لا يعمل .. نمت والاضاءة مفتوحة.,,4,pos_rating
2905175506,False,finalized,3,12/23/2020 07:04:42,helpful,1.0,141731,“بشاشه العماله والاستقبال ممتاز”. . تحتاج نظافه اكثر للكنبات  وتزويد دورت المياه بمعطر جو,,4,pos_rating
2905175507,False,finalized,3,12/23/2020 09:43:35,helpful,0.6596,42819,“موفنبيك”. قربه من الحرم ومن مصلى النساء. سوء نظافه الغرف والازعاج من المارين بجوار الغرف وحجم الغرف جدا صغير,,3,neutral_ratings
2905175508,False,finalized,3,12/23/2020 09:43:35,helpful,0.6596,148147,رائع. الباصات توصلك للحرم على مدار الساعة. لاشىء,,4,pos_rating
2905175509,False,finalized,3,12/23/2020 09:43:35,helpful,0.6596,135721,“رايق 👍🏻”. المكان هادي وجميل 🌹🌹. ,,4,pos_rating
2905175510,False,finalized,3,12/23/2020 09:43:35,helpful,0.6596,169329,“فندق جيد.”. . الت ضعيف نسبياً.,,3,neutral_ratings
2905175511,False,finalized,3,12/23/2020 09:43:54,helpful,1.0,167392,“فندق يستحق السكن فيه”. فندق انصح العوائل بالسكن فيه ،، نظافه اثاث وشقه وسيعه يوجد بالمطبخ جميع الادوات من غساله وفرن وماكرويف وثلاثجه لايوجد ازعاج لايوجد مراقص ،، ويمنع دخول بنات الهوى ،، اشكر الاخ سباعي ع حسن تعامله ،، سهوله في الدخول والخروج. ,,5,pos_rating
2905175512,False,finalized,3,12/23/2020 09:43:54,helpful,0.6596,176015,استثنائي. الاستقبال الأكثر من رائع ونظافة المكان والغرف.. وفخامة الأثاث... وعلى الحرم مباشرة. ,,5,pos_rating
2905175513,False,finalized,3,12/23/2020 09:43:54,helpful,0.6596,174844,جيد. فقط الموقع هو مايميزة وعاملي النظامه واخلاقهم مميزه صراحه. السعر عالي و ازعاج البهو و الممرات,,4,pos_rating
2905175514,False,finalized,3,12/23/2020 09:43:54,helpful,0.6596,197961,جيد. كل شي جيد. لا شئ,,4,pos_rating
2905175515,False,finalized,3,12/23/2020 09:45:32,helpful,1.0,112866,“افضل من كذا”. الموقع ممتاز تعامل الاستقبال مع الزائرين. الاثاث يعتبر متهالك نوعا ما .لا يوجد ادوات مطبخ ولا حتى ملعقه صغيره خصوصا وانا استأجرت جناح ملكي من ثلاث غرف وغرفه للشغاله .لايوجد سماعات لسماع الاذان مرتبطه مع المسجد الشريف.زحمة في المصاعد وخصوصا وقت الصلاه.المفروض تقديم فواكهه يوميا بحكم اني استأجرت جناح ملكي وادوات البار يقدموها مجانا  حتى الماء وضعوا فقط حبتين وصغيره,,4,pos_rating
2905175516,False,finalized,3,12/23/2020 09:45:32,helpful,0.6596,104498,“ممتاز”. الفندق جديد ، و مستوى النظافة عالي ، مرافق متميزة،وانوه بالطاقم خصوصا الاستقبال ، و المدير رامي. ,,5,pos_rating
2905175517,False,finalized,3,12/23/2020 09:45:32,helpful,0.6596,162123,استثنائي. فندق ممتاز. ,,5,pos_rating
2905175518,False,finalized,3,12/23/2020 09:45:32,helpful,1.0,85406,حسن. حسن الاستقبالالمرونه في القدوم مبكرا في الساعه 11 والخروج فاليوم الثاني الساعه 3 بعد الظهر. لايوجد عازل صوتي فالغرف وازعاج من الغرف المجاورهلا يوجد شاي ولاقهوه فالغرفالاسره متعبه جدا جدا وعانيت من آلام شديده فالظهر,,3,neutral_ratings
2905175519,False,finalized,3,12/23/2020 09:46:15,helpful,0.6596,23427,“عمل وراحة”. الموقع جيد جدا والديكور عربي اسلامي والعاملين بشوشين ومتعاونين...لو عدت لدبي سوف اسكن في المنزل.... ,,1,neg_rating
2905175520,False,finalized,3,12/23/2020 09:46:15,helpful,0.6596,2671,“فندق جيد جدا”. قريب من مول الامارات قريب من محطة المترو يوجد مسجد بالقرب منه على شارع الشيخ زايد مباشره. اليرشاء منطقه مزدحمه نوعا ما ارتفاع الاسعار في هذا الوقت من السنه,,4,pos_rating
2905175521,False,finalized,3,12/23/2020 09:46:15,helpful,0.6596,177156,استثنائي. الاخ الذي كان في الاستقبال مصري خلوق ومهذب. ,,5,pos_rating
2905175522,False,finalized,3,12/23/2020 09:46:15,helpful,0.6596,162485,“اجمل يومين”. السرير مريحا. المسبح,,4,pos_rating
2905175523,False,finalized,3,12/23/2020 09:46:57,helpful,0.6596,191408,“اقامة رائعة”. النظافة مميزة . البوفة ممتاز ومنوع واكلهم لذيذ .الهدوء .قربة من الحرم .امكانية مشاهدة الساحة الخارجية للحرم .بصفة عامة الاقامة رائعه واتنمنى تكرارها مرات كثيرة ولن اقيم الا به.. تاخير الصعود للغرفة قرابة الساعة . عدم وضوح مدخل الفندق او المواقف يعني لو يضعوا لوحة باسم الفندق عند المدخل وعند المواقف .انا اعتمدت على الGPS .,,5,pos_rating
2905175524,False,finalized,3,12/23/2020 09:46:57,helpful,0.6596,133691,جيد. موقع الفندق والباصات تعامل الاستقبال. المغسلة لانفتح الا الساعة ٠٩٠٠ وترجع ملابسك من المغسلة اليوم الثاني,,4,pos_rating
2905175525,False,finalized,3,12/23/2020 09:46:57,helpful,0.6596,183826,“فندق ممتاز و رائع حقيقة”. الفندق جميل و متميز حيث يمكن السيطرة و التحكم فى التكيف و درجة الحرارة و اﻻضاءة من شاشة الكترونية جوار السرير بإﻻضافة الموقع ممتاز و قريب من مصلى النساء جدا. مساحة الغرف ذات ثﻻث سراير ضيقة و مكتظة بأﻻثاث و يجب مراجعة الغرف ذات الثﻻث سراير من حيث توزيع الاثاث . فى الحجز طلبت غرفة ذات سرير دبل كبير ولكن ﻻحظت أن معظم إدارة الفنادق ﻻ يتطلعون إلى كامل متطلبات الحجز و فقط تاريخ الحجز لذلك ارجو مراجعة اﻻمر من قبل اﻻدارة,,5,pos_rating
